tau_cal_0,tau_cal_1,tau_cal_2,tau_cal_3,tau_cal_4,tau_cal_5,tau_cal_6,tau_cal_7,tau_cal_8,tau_cal_9,tau_est_0,tau_est_1,tau_est_2,tau_est_3,tau_est_4,tau_est_5,tau_est_6,tau_est_7,tau_est_8,tau_est_9,joint_pos_0,joint_pos_1,joint_pos_2,joint_pos_3,joint_pos_4,joint_pos_5,joint_pos_6,joint_pos_7,joint_pos_8,joint_pos_9,joint_pos_target_0,joint_pos_target_1,joint_pos_target_2,joint_pos_target_3,joint_pos_target_4,joint_pos_target_5,joint_pos_target_6,joint_pos_target_7,joint_pos_target_8,joint_pos_target_9,joint_vel_0,joint_vel_1,joint_vel_2,joint_vel_3,joint_vel_4,joint_vel_5,joint_vel_6,joint_vel_7,joint_vel_8,joint_vel_9,
-8.42303,8.68016,-18.4549,-0.297055,-25.2438,16.1697,8.24451,-4.86857,0.614649,-0.181903,-8.25397,8.05861,-18.8034,-0.341873,-25.4457,16.7521,7.91111,-4.50598,0.540661,-0.197803,0.0139236,0.00858307,-0.424392,0.538072,-2.00484,1.94648,-0.739872,0.652514,0.129511,-5.09556,-0.0827181,0.104826,-0.629243,0.533754,-2.28553,2.12594,-0.511102,0.517031,0,0,-0.0915756,-0.00610542,0.00610542,-0.0305252,-0.00610542,-0.00610542,-0.00488472,-0.00488472,-0.0109901,-0.0109901,
-8.9239,8.97468,-18.6482,-0.511726,-25.2598,15.5453,8.52367,-5.24945,0.626834,-0.195138,-8.64468,8.35165,-18.7057,-0.244202,-25.4457,16.4591,8.00684,-4.65641,0.567032,-0.197803,0.0135422,0.00858307,-0.424392,0.537309,-2.00484,1.94648,-0.739872,0.652514,0.129511,-5.09594,-0.0862227,0.107691,-0.631391,0.529384,-2.28612,2.11859,-0.503348,0.506451,0,0,-0.0183144,-0.0183144,0.00610542,-0.0671558,-0.0183144,-0.0183144,-0.00488472,-0.00488472,-0.0109901,-0.0109901,
-8.99712,9.28185,-18.3481,-0.421359,-25.3758,14.8557,8.64778,-5.46994,0.63712,-0.204033,-8.84004,8.64468,-18.7057,-0.537247,-25.4457,15.4823,8.34872,-5.13504,0.567032,-0.224174,0.0127792,0.00896454,-0.42401,0.536164,-2.00484,1.94686,-0.739872,0.652514,0.129511,-5.09594,-0.0890203,0.111486,-0.628082,0.530465,-2.287,2.11172,-0.4999,0.500327,0,0,-0.054945,-0.0183144,-0.00610542,-0.0305252,-0.00610542,-0.00610542,-0.00488472,-0.00488472,-0.0109901,-0.0109901,
-8.89786,9.55613,-18.0451,-0.431256,-24.9022,14.2878,8.74394,-5.78337,0.639107,-0.206722,-8.93773,8.93773,-18.6081,-0.634918,-25.5434,14.7985,8.56752,-5.44957,0.593407,-0.250549,0.0104904,0.00858307,-0.42401,0.536164,-2.00484,1.94686,-0.739872,0.652514,0.129511,-5.09556,-0.0926482,0.114152,-0.625122,0.530762,-2.28174,2.10541,-0.497229,0.49162,0,0,-0.128204,-0.0183144,-0.0183144,-0.0183144,-0.00610542,-0.00610542,-0.00488472,-0.00488472,-0.0109901,-0.0109901,
-9.41319,9.79972,-18.0095,-0.538982,-24.5536,13.7655,8.99508,-6.12874,0.640825,-0.204763,-8.93773,9.13309,-18.4127,-0.634918,-25.2503,14.4078,8.64957,-5.58632,0.593407,-0.250549,0.00972748,0.00858307,-0.42401,0.536164,-2.00484,1.94648,-0.739872,0.652514,0.129511,-5.09556,-0.096695,0.116858,-0.62432,0.529972,-2.27787,2.09882,-0.490253,0.482027,0,0,-0.054945,-0.0183144,-0.00610542,-0.00610542,-0.00610542,-0.0183144,-0.00488472,-0.00488472,-0.0109901,-0.0109901,
-9.74907,10.0766,-17.8598,-0.377916,-24.1688,13.4653,9.07627,-6.40686,0.637595,-0.195523,-9.42613,9.42613,-18.2173,-0.634918,-24.7619,13.7241,8.86838,-6.06496,0.593407,-0.250549,0.00858307,0.00858307,-0.42401,0.535783,-2.00484,1.94648,-0.739872,0.652514,0.129511,-5.09556,-0.101164,0.120342,-0.622249,0.53138,-2.27318,2.09508,-0.487998,0.474301,0,0,-0.0427341,-0.00610542,0.00610542,-0.00610542,0.00610542,-0.0305252,-0.00488472,-0.00488472,-0.0109901,-0.0109901,
-10.3429,10.3729,-18.005,-0.382278,-23.9375,13.2401,9.12039,-6.62892,0.631594,-0.18011,-9.62149,9.62149,-18.1197,-0.634918,-24.4689,13.5287,8.97778,-6.21539,0.619781,-0.224174,0.00858307,0.00896454,-0.42401,0.535783,-2.00484,1.9461,-0.739872,0.652514,0.129511,-5.09594,-0.105728,0.124016,-0.624676,0.530925,-2.27061,2.09179,-0.486772,0.468133,0,0,0.0183144,-0.00610542,-0.0183144,-0.0183144,0.00610542,-0.0427341,-0.00488472,-0.00488472,-0.0109901,-0.0109901,
-10.6114,10.7701,-17.9884,-0.115708,-23.5228,13.088,9.1149,-6.75081,0.621713,-0.170131,-10.2076,10.1099,-18.1197,-0.43956,-24.0781,13.138,8.99145,-6.55726,0.593407,-0.224174,0.00858307,0.00896454,-0.42401,0.53502,-2.00484,1.94572,-0.739872,0.652132,0.129511,-5.09556,-0.109932,0.128022,-0.624491,0.531903,-2.26641,2.08971,-0.486924,0.463877,0,0,-0.0183144,-0.0183144,-0.0183144,-0.054945,-0.00610542,-0.0427341,-0.00488472,-0.0146523,-0.0109901,0.0109901,
-10.9493,11.1311,-18.1196,0.164201,-23.3444,13.0559,9.05415,-6.7208,0.608251,-0.130837,-10.4029,10.2076,-18.2173,-0.244202,-23.8828,12.9426,9.04615,-6.54359,0.593407,-0.224174,0.0082016,0.00896454,-0.42401,0.533875,-2.00446,1.94495,-0.739872,0.651369,0.129511,-5.09556,-0.114068,0.131626,-0.625543,0.533461,-2.26324,2.08941,-0.488612,0.462482,0,0,-0.0183144,-0.0305252,-0.00610542,-0.0671558,0.0183144,-0.0183144,-0.00488472,-0.0439568,-0.0109901,-0.0109901,
-11.0278,11.2727,-17.5479,0.572521,-22.5163,13.5445,9.06781,-6.73859,0.589655,-0.094967,-10.696,10.696,-18.2173,-0.244202,-23.6874,13.138,8.97778,-6.65299,0.567032,-0.171429,0.00705719,0.00934601,-0.42401,0.533875,-2.0037,1.94381,-0.739872,0.649843,0.129511,-5.09594,-0.118933,0.134801,-0.619598,0.54044,-2.25286,2.09125,-0.488233,0.458997,0,0,-0.103785,0.00610542,-0.0183144,0.00610542,0.0305252,-0.0915756,-0.00488472,-0.0732594,-0.0109901,-0.0109901,
-11.4323,11.5386,-17.5055,0.963199,-21.9752,13.9115,8.90632,-6.84071,0.565053,-0.0552302,-11.0867,10.989,-17.8266,0.146515,-22.906,13.3333,8.99145,-6.80342,0.567032,-0.145054,0.00553131,0.00934601,-0.42401,0.533875,-2.00294,1.94266,-0.739872,0.649462,0.129511,-5.09556,-0.12414,0.137349,-0.618719,0.544374,-2.24609,2.09459,-0.492719,0.458221,0,0,-0.0793648,-0.00610542,-0.00610542,-0.00610542,0.0305252,-0.0793648,-0.00488472,-0.0244198,-0.0109901,-0.0109901,
-11.7568,11.5435,-17.5468,1.1963,-21.6237,14.5065,8.62997,-6.83751,0.535311,-0.0112847,-11.1844,10.989,-17.7289,0.43956,-22.4176,13.8217,8.95043,-6.89915,0.567032,-0.118683,0.0043869,0.0101089,-0.42401,0.534257,-2.00217,1.94038,-0.739872,0.649462,0.129511,-5.09556,-0.128482,0.139794,-0.619585,0.54816,-2.24101,2.09769,-0.499906,0.459287,0,0,-0.0671558,0.0427341,-0.0183144,0.0183144,0.0427341,-0.115995,0.00488472,-0.00488472,-0.0109901,-0.0109901,
-12.1219,11.6032,-17.6966,1.52274,-21.5781,14.8846,8.54044,-6.73303,0.505093,0.0334162,-11.8681,11.1844,-17.7289,0.927963,-21.9292,14.4078,8.56752,-6.88547,0.514286,-0.092308,0.00400543,0.0108719,-0.42401,0.534257,-2.00141,1.93809,-0.739872,0.649462,0.129511,-5.09556,-0.130886,0.141628,-0.620436,0.55138,-2.23893,2.10001,-0.502882,0.462189,0,0,-0.00610542,0.054945,0.00610542,0.00610542,0.0671558,-0.103785,-0.00488472,-0.00488472,-0.0109901,-0.0109901,
-12.1433,11.8841,-17.1948,2.26704,-21.7658,15.368,8.41994,-6.54151,0.474567,0.076198,-12.1612,11.4774,-17.7289,1.22101,-22.0269,14.6032,8.49915,-6.84444,0.487911,-0.0395622,0.00400543,0.0112534,-0.42401,0.534257,-1.9995,1.93618,-0.739872,0.649462,0.129511,-5.09556,-0.130716,0.143095,-0.616081,0.559243,-2.23789,2.10388,-0.506229,0.467509,0,0,0.00610542,-0.00610542,-0.0305252,-0.00610542,0.103785,-0.0915756,-0.00488472,-0.00488472,-0.0109901,-0.0109901,
-12.2618,11.7748,-17.6539,2.09713,-21.9202,15.8323,8.07781,-6.1701,0.437085,0.11768,-12.3565,11.5751,-17.5336,1.80708,-21.9292,15.2869,8.38974,-6.59829,0.46154,0.0131874,0.00400543,0.0112534,-0.42401,0.534257,-1.9976,1.93465,-0.739872,0.649462,0.129511,-5.09556,-0.132034,0.141881,-0.619961,0.558169,-2.23892,2.10792,-0.515733,0.477826,0,0,0.00610542,-0.00610542,0.00610542,0.0183144,0.0671558,-0.0793648,-0.00488472,-0.00488472,-0.0109901,-0.0109901,
-12.1072,11.5775,-18.4156,1.65828,-22.3646,16.0129,7.68188,-5.96017,0.396053,0.159837,-12.3565,11.5751,-17.7289,2.00244,-22.0269,15.6777,8.15726,-6.42051,0.435165,0.0395622,0.00400543,0.0116348,-0.42401,0.534257,-1.99645,1.93236,-0.739872,0.649462,0.129129,-5.09556,-0.130722,0.140477,-0.629238,0.552072,-2.24393,2.10723,-0.526731,0.483657,0,0,-0.00610542,0.00610542,-0.0183144,-0.0183144,0.0305252,-0.0915756,-0.00488472,-0.00488472,-0.0109901,-0.0109901,
-11.8695,11.4508,-18.9167,1.19064,-22.6903,16.3223,7.49064,-5.94061,0.354046,0.199299,-12.3565,11.5751,-18.4127,1.7094,-22.5153,16.1661,7.70598,-6.07863,0.382416,0.092308,0.00400543,0.0112534,-0.42401,0.534638,-1.99607,1.92969,-0.739872,0.649843,0.129511,-5.09556,-0.128082,0.137874,-0.634806,0.548071,-2.24757,2.10678,-0.532043,0.48507,0,0,-0.00610542,-0.0183144,-0.0183144,0.00610542,0.0183144,-0.128204,-0.00488472,0.00488472,-0.0109901,-0.0109901,
-11.4807,11.2219,-18.9502,1.1569,-23.4524,16.4081,7.25437,-5.61305,0.313652,0.231062,-12.1612,11.3797,-18.9011,1.22101,-22.906,16.0684,7.51453,-5.92821,0.356045,0.145054,0.00400543,0.0112534,-0.424392,0.534638,-1.99493,1.92817,-0.739872,0.649843,0.129511,-5.09556,-0.123761,0.13533,-0.635967,0.547289,-2.25449,2.10865,-0.538606,0.493681,0,0,-0.00610542,-0.0183144,-0.0305252,-0.00610542,0.0305252,-0.054945,-0.00488472,-0.00488472,-0.0109901,-0.0109901,
-11.1761,10.8277,-18.9261,1.13395,-23.5603,16.6749,7.08388,-5.43742,0.273756,0.255957,-11.8681,11.0867,-19.1941,1.02563,-23.4921,16.1661,7.24102,-5.75043,0.303295,0.171429,0.00400543,0.0112534,-0.42401,0.533875,-1.99454,1.92779,-0.739872,0.649843,0.129129,-5.09556,-0.120377,0.131358,-0.634504,0.546271,-2.25653,2.11245,-0.543342,0.499048,0,0,-0.00610542,-0.00610542,-0.00610542,-0.00610542,-0.00610542,-0.0183144,-0.00488472,0.00488472,-0.0109901,-0.0109901,
-10.9094,10.4179,-19.2517,0.653888,-23.8999,17.0024,6.97058,-5.36804,0.235929,0.273979,-11.4774,10.7937,-19.0965,0.927963,-23.5897,16.4591,7.07692,-5.55898,0.250549,0.197803,0.0043869,0.0112534,-0.42401,0.533875,-1.99454,1.92741,-0.739872,0.649843,0.129129,-5.09556,-0.117032,0.126805,-0.638121,0.541344,-2.2603,2.1149,-0.546489,0.500487,0,0,-0.00610542,-0.00610542,-0.00610542,0.00610542,-0.00610542,-0.0427341,-0.00488472,-0.00488472,-0.0109901,-0.0109901,
-10.4709,10.0759,-19.1433,0.529309,-24.0996,17.2362,6.8354,-5.24888,0.20252,0.283391,-11.3797,10.5983,-19.0965,0.830276,-23.7851,16.6544,6.91282,-5.47692,0.224174,0.224174,0.0043869,0.0112534,-0.424392,0.533875,-1.99531,1.92741,-0.739872,0.649843,0.129129,-5.09556,-0.112567,0.123004,-0.637298,0.539553,-2.26451,2.11872,-0.550244,0.503797,0,0,-0.0183144,-0.00610542,-0.00610542,-0.00610542,-0.0427341,-0.00610542,-0.00488472,-0.00488472,-0.0109901,-0.0109901,
-10.0959,9.72316,-19.1617,0.394243,-24.4389,17.598,6.67197,-5.04775,0.175419,0.284686,-10.8913,10.1099,-19.2918,0.43956,-24.1758,16.9475,6.78975,-5.29914,0.171429,0.250549,0.0043869,0.0108719,-0.424773,0.533875,-1.99607,1.92817,-0.739872,0.649843,0.129129,-5.09556,-0.107993,0.118296,-0.637884,0.537645,-2.26904,2.12391,-0.554784,0.509384,0,0,-0.00610542,-0.0183144,-0.00610542,-0.0183144,-0.0427341,0.00610542,-0.00488472,-0.00488472,-0.0109901,-0.0109901,
-9.79213,9.32401,-19.4028,0.228864,-24.677,18.1669,6.34083,-4.7215,0.153186,0.278383,-10.5006,9.71918,-19.3895,0.244202,-24.4689,17.3382,6.65299,-5.25812,0.171429,0.250549,0.00476837,0.0108719,-0.424773,0.533875,-1.99683,1.92817,-0.739872,0.649843,0.129129,-5.09556,-0.103423,0.113861,-0.640157,0.536215,-2.27367,2.13023,-0.563982,0.518446,0,0,0.0183144,-0.0183144,0.00610542,-0.00610542,-0.0793648,0.00610542,-0.00488472,-0.00488472,-0.0109901,-0.0109901,
-9.17723,9.19626,-19.2391,0.397527,-24.89,18.5611,6.26463,-4.61714,0.138068,0.264572,-10.0122,9.5238,-19.4872,0.146515,-24.7619,17.8266,6.32479,-4.83419,0.118683,0.250549,0.00476837,0.00972748,-0.424773,0.533875,-1.99836,1.92893,-0.739872,0.649843,0.129129,-5.09556,-0.0974044,0.109263,-0.638338,0.538089,-2.27634,2.13578,-0.566099,0.520857,0,0,-0.00610542,-0.0793648,0.00610542,-0.00610542,-0.0427341,0.0183144,-0.00488472,-0.0146523,-0.0109901,-0.0109901,
-8.81705,9.03293,-18.8266,0.695157,-24.8502,19.29,6.0704,-4.3286,0.127463,0.256792,-9.5238,9.13309,-19.3895,0.244202,-24.8596,18.1197,6.25641,-4.61539,0.092308,0.224174,0.00514984,0.0082016,-0.425155,0.533875,-1.99912,1.92969,-0.739872,0.649843,0.129129,-5.09556,-0.0926139,0.105108,-0.63495,0.541803,-2.27747,2.14545,-0.571494,0.52936,0,0,0.00610542,-0.103785,-0.0183144,0.00610542,-0.0671558,0.0427341,-0.00488472,-0.00488472,-0.0109901,-0.0329666,
-8.52501,8.49302,-19.0055,0.758295,-25.0042,19.9031,6.00223,-4.06022,0.123709,0.218681,-9.5238,9.03542,-19.2918,0.341873,-24.9573,18.4127,6.09231,-4.57436,0.092308,0.224174,0.00553131,0.00743866,-0.425155,0.533494,-2.00027,1.93084,-0.739872,0.649843,0.129129,-5.09556,-0.0881735,0.100788,-0.636123,0.541716,-2.27992,2.153,-0.573388,0.536815,0,0,0.0305252,-0.0305252,0.00610542,-0.00610542,-0.054945,0.0305252,-0.00488472,-0.00488472,-0.0109901,-0.0109901,
-8.12409,8.52618,-18.4528,1.12883,-25.1043,19.9123,6.01275,-3.86765,0.127991,0.189906,-8.84004,8.64468,-19.0965,0.732605,-25.1526,19.1941,5.98291,-4.13675,0.092308,0.197803,0.00667572,0.00591278,-0.425155,0.533113,-2.00103,1.93313,-0.739872,0.649843,0.129129,-5.09556,-0.0821675,0.0975955,-0.630796,0.544231,-2.28139,2.15865,-0.573095,0.542164,0,0,0.0427341,-0.0915756,-0.0183144,-0.0427341,-0.0427341,0.128204,-0.00488472,-0.00488472,-0.0109901,-0.0109901,
-7.68233,7.94124,-18.3357,1.59791,-25.1183,20.362,6.00432,-3.59849,0.140646,0.146962,-8.44933,8.35165,-18.8034,1.12332,-25.1526,19.3895,5.91453,-3.9453,0.092308,0.171429,0.00667572,0.00591278,-0.425536,0.530823,-2.00179,1.93542,-0.739872,0.649843,0.129129,-5.09556,-0.078073,0.0943523,-0.630283,0.543897,-2.28272,2.16634,-0.57333,0.549152,0,0,0.0183144,0.00610542,-0.0305252,-0.140415,-0.054945,0.140415,-0.00488472,-0.0146523,-0.0109901,0.0109901,
-7.64861,7.60596,-18.2844,1.39086,-24.9028,20.3349,6.27266,-3.60832,0.158366,0.126877,-8.35165,8.05861,-18.6081,1.41637,-25.0549,19.7802,5.88718,-3.82222,0.092308,0.145054,0.0082016,0.00591278,-0.425155,0.529297,-2.00332,1.93885,-0.739872,0.649462,0.129129,-5.09556,-0.0741374,0.0906269,-0.628518,0.541291,-2.28226,2.16988,-0.565876,0.548498,0,0,0.0793648,0.00610542,-0.00610542,-0.103785,-0.0671558,0.152626,-0.00488472,-0.0146523,-0.0109901,-0.0109901,
-7.53724,7.41796,-18.1191,1.17568,-25.1225,20.3449,6.6185,-3.54096,0.184841,0.0894614,-8.1563,7.57021,-18.5104,1.12332,-25.0549,19.9756,6.21539,-3.56239,0.118683,0.118683,0.0104904,0.00591278,-0.425155,0.528534,-2.00446,1.94228,-0.739872,0.64908,0.129129,-5.09556,-0.0702042,0.088131,-0.626682,0.540579,-2.28503,2.17302,-0.556269,0.549011,0,0,0.0915756,-0.00610542,-0.00610542,-0.0305252,-0.0427341,0.140415,-0.00488472,-0.0341873,-0.0109901,-0.0109901,
-7.34922,7.17742,-18.2432,1.06479,-25.0437,20.3705,6.75121,-3.33843,0.213783,0.0534447,-7.76556,7.37485,-18.315,1.22101,-25.1526,19.8779,6.51624,-3.56239,0.118683,0.092308,0.0116348,0.00591278,-0.425155,0.527771,-2.00523,1.94457,-0.739872,0.647936,0.129129,-5.09556,-0.0673777,0.0858654,-0.628061,0.537363,-2.28573,2.17559,-0.552583,0.549585,0,0,0.0793648,0.00610542,-0.00610542,-0.0671558,-0.0671558,0.140415,-0.00488472,-0.112331,-0.0109901,-0.0109901,
-6.98099,7.12725,-18.1752,1.1781,-24.8841,20.4322,6.80618,-3.46004,0.244721,0.0286184,-7.57021,7.17949,-18.4127,1.22101,-25.0549,19.7802,6.58461,-3.54872,0.145054,0.0395622,0.0120163,0.00591278,-0.425155,0.526245,-2.00675,1.94762,-0.739872,0.647554,0.129129,-5.09556,-0.0657538,0.084901,-0.627712,0.537097,-2.28629,2.17892,-0.550567,0.551198,0,0,-0.00610542,-0.00610542,-0.0183144,-0.0671558,-0.0915756,0.128204,0.00488472,-0.00488472,-0.0109901,-0.0329666,
-6.9349,6.97276,-18.0266,0.847594,-24.6529,19.9067,7.28912,-3.53914,0.267202,-0.0166226,-7.27716,6.98413,-18.4127,0.927963,-25.0549,19.8779,6.72137,-3.39829,0.171429,-0.0131874,0.0123978,0.00553131,-0.424773,0.525864,-2.00828,1.95068,-0.739872,0.64641,0.129129,-5.09556,-0.0648602,0.08321,-0.624866,0.534264,-2.28444,2.17573,-0.537641,0.545414,0,0,-0.00610542,0.00610542,0.00610542,-0.0305252,-0.0671558,0.115995,-0.00488472,-0.0537243,0.0109901,-0.0109901,
-7.1987,7.02305,-17.7842,0.70412,-24.5888,19.5294,7.7013,-3.80268,0.31814,-0.0509011,-7.27716,6.88644,-18.2173,0.732605,-24.7619,19.5849,7.13162,-3.57607,0.224174,-0.0395622,0.0131607,0.00591278,-0.424773,0.525864,-2.00904,1.95296,-0.739872,0.645647,0.129129,-5.09556,-0.0654004,0.0837431,-0.622986,0.533484,-2.28408,2.17423,-0.526191,0.538308,0,0,0.0427341,-0.00610542,-0.0183144,-0.00610542,-0.054945,0.128204,-0.00488472,-0.0341873,-0.0109901,-0.0109901,
-7.49548,7.08539,-17.9746,0.691043,-24.5946,18.9899,8.01624,-3.82458,0.359328,-0.0823,-7.37485,6.78877,-18.022,0.927963,-24.6642,19.0965,7.48718,-3.54872,0.250549,-0.0659332,0.0146866,0.00591278,-0.424773,0.523956,-2.01019,1.95602,-0.739491,0.644503,0.129129,-5.09556,-0.066765,0.0848428,-0.624287,0.528582,-2.28529,2.1721,-0.516573,0.533624,0,0,0.054945,0.00610542,0.00610542,-0.0915756,-0.054945,0.152626,0.00488472,-0.0927963,-0.0109901,-0.0109901,
-7.52169,7.32751,-17.5468,0.777915,-24.507,18.5234,7.98519,-3.84977,0.403418,-0.112082,-7.47253,6.88644,-18.1197,0.732605,-24.7619,18.8034,7.69231,-3.87692,0.303295,-0.092308,0.0146866,0.00591278,-0.424773,0.522812,-2.01095,1.95945,-0.737965,0.642214,0.129129,-5.09556,-0.0690913,0.087126,-0.619534,0.528403,-2.28467,2.16913,-0.511026,0.531124,0,0,-0.00610542,-0.00610542,0.00610542,-0.0915756,-0.0427341,0.115995,0.102564,-0.0830288,-0.0109901,-0.0109901,
-7.67199,7.44649,-18.1158,0.309904,-24.8138,17.8709,8.27785,-4.02184,0.439545,-0.142178,-7.57021,7.0818,-17.9243,0.732605,-24.6642,18.1197,8.02051,-4,0.32967,-0.118683,0.0146866,0.00591278,-0.424773,0.520905,-2.01133,1.96174,-0.737583,0.642214,0.129129,-5.09556,-0.0707612,0.088448,-0.625856,0.522109,-2.28887,2.16539,-0.507399,0.529763,0,0,-0.00610542,-0.00610542,0.00610542,-0.0671558,-0.054945,0.152626,0.00488472,-0.0146523,-0.0109901,-0.0109901,
-7.9123,7.67977,-17.9312,0.405899,-24.5647,17.226,8.60242,-4.39346,0.474574,-0.165131,-7.66789,7.17949,-18.1197,0.634918,-24.8596,17.5336,8.19829,-4.04103,0.382416,-0.145054,0.0146866,0.00591278,-0.42401,0.518997,-2.01286,1.96441,-0.737202,0.642214,0.129129,-5.09556,-0.0734314,0.0914471,-0.622635,0.519234,-2.28844,2.15927,-0.49849,0.519929,0,0,-0.00610542,0.00610542,0.0183144,-0.128204,-0.0793648,0.103785,-0.00488472,-0.00488472,-0.0109901,-0.0109901,
-8.00484,7.83272,-17.7029,0.0434382,-24.8754,16.3817,9.05288,-4.77668,0.503884,-0.187096,-7.96092,7.37485,-18.022,0.146515,-24.9573,16.9475,8.43077,-4.34188,0.408791,-0.197803,0.0143051,0.00629425,-0.42401,0.517853,-2.01324,1.96708,-0.737202,0.641832,0.129129,-5.09556,-0.0752481,0.093528,-0.620099,0.516504,-2.28983,2.15256,-0.485977,0.508414,0,0,-0.0183144,0.00610542,0.0183144,-0.054945,-0.00610542,0.103785,-0.00488472,-0.0146523,-0.0109901,-0.0109901,
-8.20912,8.18213,-17.5253,0.191057,-25.0408,15.9158,9.09211,-4.86948,0.5139,-0.207215,-8.1563,7.57021,-17.8266,0.146515,-24.9573,16.1661,8.84103,-4.68376,0.435165,-0.224174,0.0139236,0.00629425,-0.424392,0.515945,-2.01362,1.96975,-0.73682,0.641451,0.129511,-5.09556,-0.0778993,0.0965964,-0.61932,0.514609,-2.29287,2.14924,-0.483041,0.504478,0,0,-0.0183144,-0.0183144,-0.00610542,-0.103785,-0.0305252,0.0793648,0.0244198,-0.0341873,0.0109901,-0.0109901,
-8.44413,8.40255,-17.8766,-0.07587,-25.4065,15.2744,9.25048,-5.08141,0.541076,-0.226915,-8.25397,7.76556,-17.7289,0.244202,-25.2503,15.7753,9.0188,-4.92991,0.46154,-0.224174,0.0139236,0.00629425,-0.42401,0.51442,-2.01362,1.97089,-0.736057,0.641069,0.129129,-5.09556,-0.0801035,0.0990454,-0.622029,0.510524,-2.29652,2.14244,-0.478855,0.499187,0,0,-0.00610542,-0.0183144,0.0183144,-0.0915756,-0.0183144,0.054945,0.00488472,-0.0146523,-0.0109901,-0.0109901,
-8.56933,8.6576,-17.7668,-0.119139,-25.5016,14.902,9.38935,-5.36144,0.548973,-0.243043,-8.44933,8.1563,-17.9243,-0.244202,-25.5434,15.2869,9.18291,-5.08034,0.487911,-0.250549,0.0135422,0.00629425,-0.42401,0.512894,-2.01362,1.97166,-0.736057,0.641069,0.129511,-5.09594,-0.0822831,0.101879,-0.621215,0.510552,-2.29677,2.13703,-0.475486,0.491896,0,0,-0.0183144,-0.0183144,0.00610542,-0.0305252,0.00610542,-0.00610542,-0.00488472,-0.00488472,-0.0109901,-0.0109901,
-8.78226,8.82935,-17.8695,-0.366288,-25.5454,14.345,9.55584,-5.67317,0.550199,-0.256109,-8.64468,8.35165,-17.9243,-0.244202,-25.641,14.8962,9.27863,-5.3265,0.514286,-0.276924,0.0135422,0.00629425,-0.42401,0.512512,-2.01362,1.97128,-0.736057,0.641069,0.129129,-5.09594,-0.0846489,0.104602,-0.62317,0.507425,-2.29725,2.12965,-0.470862,0.483237,0,0,-0.0183144,0.00610542,-0.0183144,-0.0305252,0.00610542,-0.0305252,-0.00488472,-0.00488472,-0.0109901,-0.0109901,
-8.81267,9.14613,-17.6776,-0.132881,-25.3509,13.66,9.59929,-5.83672,0.561998,-0.264269,-8.74237,8.64468,-18.1197,-0.341873,-25.641,14.2124,9.49744,-5.62735,0.514286,-0.276924,0.0127792,0.00629425,-0.42401,0.511749,-2.01362,1.97128,-0.736057,0.641069,0.129129,-5.09594,-0.0869708,0.107714,-0.619818,0.508034,-2.2955,2.12326,-0.469655,0.478694,0,0,-0.054945,-0.00610542,0.0183144,-0.0671558,-0.00610542,0.00610542,-0.00488472,-0.00488472,-0.0329666,-0.0109901,
-8.63819,9.41642,-17.1576,0.0302335,-24.7431,13.2572,9.78538,-6.14317,0.530946,-0.266658,-8.54701,8.74237,-18.022,-0.43956,-25.641,13.9194,9.49744,-5.75043,0.514286,-0.276924,0.0108719,0.00629425,-0.423629,0.510986,-2.01362,1.97128,-0.736057,0.641069,0.129511,-5.09594,-0.0897885,0.110311,-0.614065,0.510305,-2.28834,2.11797,-0.464485,0.470182,0,0,-0.140415,-0.0183144,0.00610542,-0.0305252,0.00610542,-0.0183144,-0.00488472,-0.00488472,0.0109901,-0.0109901,
-9.03078,9.55444,-16.9305,-0.121302,-24.2067,12.9863,10.0106,-6.50799,0.530044,-0.26409,-8.84004,9.13309,-17.3382,-0.244202,-24.9573,13.138,9.68889,-6.11966,0.514286,-0.303295,0.00934601,0.00629425,-0.423629,0.511368,-2.01362,1.97051,-0.736057,0.641069,0.129511,-5.09594,-0.0936414,0.112658,-0.611949,0.510224,-2.28238,2.11338,-0.458229,0.460048,0,0,-0.0793648,0.00610542,-0.00610542,0.00610542,0.00610542,-0.0427341,-0.00488472,-0.00488472,-0.0109901,-0.0109901,
-9.45407,9.9416,-16.3114,0.31936,-23.4956,12.6747,10.1865,-6.80859,0.517017,-0.242381,-9.03542,9.23077,-17.2405,-0.146515,-24.5665,12.9426,9.85299,-6.35214,0.514286,-0.303295,0.00896454,0.00629425,-0.423629,0.510986,-2.01362,1.97051,-0.736057,0.641451,0.129511,-5.09594,-0.0970982,0.116146,-0.60507,0.513517,-2.27488,2.11073,-0.453344,0.452079,0,0,-0.0305252,-0.0183144,-0.00610542,-0.0305252,-0.00610542,-0.0183144,-0.00488472,-0.00488472,-0.0109901,-0.0329666,
-9.82954,10.1636,-16.1082,0.440124,-23.0681,12.5924,10.3646,-7.01637,0.487857,-0.241105,-9.42613,9.5238,-16.7521,-0.0488434,-23.8828,12.6496,10.0718,-6.73504,0.487911,-0.303295,0.00858307,0.00629425,-0.423629,0.510605,-2.01324,1.97013,-0.736057,0.641069,0.129511,-5.09594,-0.100838,0.11902,-0.602405,0.514885,-2.26935,2.10944,-0.448395,0.445926,0,0,-0.00610542,-0.00610542,0.00610542,-0.0183144,0.00610542,-0.0183144,-0.00488472,-0.00488472,0.0109901,-0.0109901,
