tau_cal_0,tau_cal_1,tau_cal_2,tau_cal_3,tau_cal_4,tau_cal_5,tau_cal_6,tau_cal_7,tau_cal_8,tau_cal_9,tau_est_0,tau_est_1,tau_est_2,tau_est_3,tau_est_4,tau_est_5,tau_est_6,tau_est_7,tau_est_8,tau_est_9,joint_pos_0,joint_pos_1,joint_pos_2,joint_pos_3,joint_pos_4,joint_pos_5,joint_pos_6,joint_pos_7,joint_pos_8,joint_pos_9,joint_pos_target_0,joint_pos_target_1,joint_pos_target_2,joint_pos_target_3,joint_pos_target_4,joint_pos_target_5,joint_pos_target_6,joint_pos_target_7,joint_pos_target_8,joint_pos_target_9,joint_vel_0,joint_vel_1,joint_vel_2,joint_vel_3,joint_vel_4,joint_vel_5,joint_vel_6,joint_vel_7,joint_vel_8,joint_vel_9,
-6.80272,6.65208,-27.0335,-5.98045,-32.5997,15.3508,-3.24201,6.77812,0.76375,0.0393631,-7.17949,6.5934,-27.1062,-6.49573,-32.1856,14.5055,-2.94701,6.06496,0.593407,0.0131874,-0.0299454,0.0177383,-0.299268,0.659381,-2.06245,1.99683,-0.724613,0.390821,2.6873,1.285,-0.100444,0.0938888,-0.599843,0.592728,-2.42528,2.16394,-0.814913,0.578858,0,0,0.152626,0.0671558,-0.00610542,-0.00610542,-0.0183144,-0.103785,-0.00488472,-0.00488472,0.0109901,-0.0109901,
-6.50911,6.11913,-27.1658,-5.69638,-33.2062,16.0306,-3.5118,7.22837,0.865427,0.0468304,-7.27716,6.10501,-27.2039,-6.30037,-32.4786,14.8962,-3.11111,6.40684,0.646152,0.0131874,-0.0284195,0.0204086,-0.299268,0.658999,-2.06283,1.99493,-0.724613,0.390821,2.6873,1.285,-0.0972834,0.0930795,-0.601314,0.595096,-2.4328,2.1704,-0.822407,0.591365,0,0,0.103785,0.140415,-0.00610542,-0.0183144,-0.0305252,-0.0793648,-0.00488472,-0.00488472,-0.0109901,-0.0109901,
-6.6644,6.09086,-26.9847,-5.45127,-33.3741,16.741,-3.51248,7.46731,0.938213,0.0616758,-7.17949,5.90965,-27.3016,-6.00732,-33.0647,15.6777,-3.50769,7.04957,0.778023,0.0131874,-0.0246048,0.0226974,-0.299268,0.658999,-2.06359,1.99416,-0.724613,0.390821,2.6873,1.285,-0.0939732,0.0930192,-0.598894,0.598226,-2.43665,2.17834,-0.822426,0.598003,0,0,0.140415,0.0793648,0.00610542,-0.00610542,-0.0671558,-0.054945,-0.00488472,-0.00488472,0.0109901,-0.0109901,
-6.52998,5.77408,-26.6661,-4.7431,-33.6204,17.8414,-3.65052,7.83838,1.03289,0.0922018,-6.98413,5.61661,-27.3016,-5.81197,-33.1624,15.9707,-3.56239,7.18633,0.830769,0.0131874,-0.022316,0.0249863,-0.299268,0.658999,-2.06512,1.99416,-0.724613,0.390821,2.6873,1.285,-0.0918187,0.0930092,-0.595762,0.605688,-2.44132,2.1922,-0.825772,0.60831,0,0,0.0915756,0.115995,-0.00610542,-0.0183144,-0.0793648,-0.00610542,0.00488472,-0.00488472,-0.0109901,-0.0329666,
-6.69524,5.92632,-25.8916,-3.82453,-33.2368,19.5172,-3.63182,8.167,1.09168,0.0961723,-6.88644,5.71428,-26.9109,-5.22589,-33.4554,17.3382,-3.7265,7.63761,0.936264,0.0395622,-0.0204086,0.0265121,-0.299268,0.658999,-2.06703,1.99416,-0.724232,0.390821,2.68769,1.285,-0.0913407,0.0941916,-0.586749,0.616708,-2.44141,2.21123,-0.823895,0.617438,0,0,0.103785,0.054945,0.00610542,0.00610542,-0.152626,0.00610542,0.0244198,-0.00488472,0.0109901,-0.0109901,
-6.78218,6.46084,-24.5473,-1.91917,-32.6766,21.9944,-3.93458,8.74552,1.02189,0.0839256,-6.88644,5.90965,-26.2271,-4.44444,-33.1624,18.6081,-4.1641,8.00684,0.936264,0.0395622,-0.0185013,0.0265121,-0.299268,0.659381,-2.07008,1.99531,-0.72118,0.390821,2.69036,1.285,-0.0920274,0.0980958,-0.572219,0.638667,-2.43864,2.24234,-0.822904,0.633508,0,0,0.054945,-0.00610542,-0.00610542,0.0183144,-0.164835,0.0793648,0.151403,-0.00488472,0.23077,0.0109901,
-6.9331,6.92067,-23.3608,0.467134,-31.8182,24.9637,-4.22439,9.28298,0.980183,0.078986,-6.78877,6.20268,-24.9573,-2.78389,-32.674,20.757,-4.31453,8.51282,0.778023,0.0659332,-0.0185013,0.0265121,-0.299268,0.659381,-2.07275,1.99722,-0.71622,0.390821,2.69722,1.285,-0.0957392,0.103205,-0.558629,0.663961,-2.43178,2.27764,-0.820621,0.648438,0,0,-0.00610542,-0.00610542,0.00610542,-0.0183144,-0.164835,0.0915756,0.258852,-0.00488472,0.34066,-0.0109901,
-7.45106,7.87853,-21.8706,2.82196,-30.6389,27.599,-4.1412,9.63155,0.797166,0.0448318,-6.88644,6.39804,-23.9805,-1.41637,-32.0879,23.1013,-4.32821,8.95043,0.725273,0.0395622,-0.0185013,0.0265121,-0.299268,0.660525,-2.0758,2.00141,-0.711261,0.390821,2.70943,1.28538,-0.101494,0.114255,-0.542478,0.694526,-2.42091,2.31438,-0.814817,0.65812,0,0,-0.00610542,0.00610542,-0.00610542,0.0793648,-0.140415,0.189255,0.229548,-0.00488472,0.64835,-0.0109901,
-7.95843,9.0456,-21.4712,4.93891,-28.9911,29.7408,-4.1203,9.89538,0.648351,-0.0177551,-7.27716,6.98413,-22.6129,1.12332,-30.4274,25.7387,-4.41026,9.44273,0.646152,0.0395622,-0.0181198,0.0272751,-0.299649,0.662051,-2.08,2.00675,-0.70592,0.390821,2.72622,1.285,-0.106343,0.128392,-0.539236,0.718352,-2.40883,2.34514,-0.807919,0.665449,0,0,0.00610542,0.0183144,-0.0305252,0.0427341,-0.201466,0.238094,0.249084,-0.00488472,0.824177,0.0109901,
-8.25878,10.4963,-22.8849,6.20505,-27.2728,30.8213,-4.09868,9.80817,0.48008,-0.0660031,-7.96092,7.57021,-21.6361,3.95604,-28.5714,28.4738,-4.43761,9.72992,0.540661,-0.0131874,-0.0177383,0.0310898,-0.300031,0.664721,-2.08648,2.01438,-0.699817,0.390821,2.74643,1.285,-0.108892,0.154431,-0.555325,0.735498,-2.39908,2.36803,-0.799261,0.663026,0,0,0.0183144,0.201466,-0.0305252,0.054945,-0.286936,0.335775,0.288157,-0.00488472,0.956043,-0.0109901,
-7.65722,11.9516,-26.1989,6.24955,-26.5691,28.6472,-4.21653,9.32888,0.340049,-0.140595,-8.64468,8.64468,-21.9292,5.22589,-27.2039,29.4505,-4.32821,9.79829,0.514286,-0.0659332,-0.0165939,0.0364313,-0.30232,0.66701,-2.0922,2.02201,-0.694095,0.39044,2.76589,1.285,-0.0986217,0.178384,-0.600541,0.739909,-2.39739,2.35395,-0.79779,0.648843,0,0,0.0915756,0.274725,-0.213675,0.103785,-0.299145,0.409035,0.26862,-0.0146523,0.978024,-0.0109901,
0.619246,8.37581,-32.0957,-0.774549,-26.9153,4.08559,-4.88986,6.15144,0.209424,-0.190536,-9.32845,8.93773,-22.1245,5.32356,-27.0085,28.8645,-4.49231,9.62051,0.382416,-0.118683,-0.0135422,0.0429163,-0.308042,0.669299,-2.09564,2.02964,-0.688373,0.39044,2.78306,1.285,5.38593e-05,0.149615,-0.677482,0.666188,-2.4006,2.09071,-0.808817,0.561069,0,0,0.201466,0.409035,-0.384615,0.164835,-0.177046,0.470085,0.307692,-0.00488472,0.934067,0.0109901,
21.8291,-9.55556,-41.0285,-25.823,-31.7895,-50.903,-5.90134,1.2792,0.103355,-0.0515326,-5.1282,7.17949,-26.9109,-0.537247,-27.4969,8.84004,-4.99829,7.06325,0.356045,-0.197803,-0.000953674,0.0577936,-0.330548,0.679599,-2.09678,2.03422,-0.67998,0.38777,2.80671,1.285,0.265809,-0.0266047,-0.826103,0.408753,-2.44979,1.46069,-0.829987,0.413291,0,0,0.726496,0.653236,-1.19048,0.482296,0.00610542,-0.238094,0.278389,-0.200245,0.846153,0.0109901,
8.89766,-10.7666,-34.37,-18.2601,-32.3367,-15.2369,-4.89138,8.75847,-0.0936943,0.191696,5.03052,-0.830276,-33.8462,-20.2686,-31.5995,-26.3248,-5.69573,2.7282,0.276924,-0.145054,0.0253677,0.0680933,-0.361448,0.700961,-2.09487,2.0079,-0.675784,0.386625,2.82197,1.28462,0.173274,-0.041157,-0.797265,0.527986,-2.4499,1.74926,-0.801155,0.623323,0,0,1.47131,0.311356,-1.61783,0.897436,0.128204,-2.6801,0.210012,-0.131868,0.758244,-0.0329666,
8.9831,-5.73823,-41.2695,-31.9032,-39.7216,-38.0288,-4.51544,5.42222,0.0937654,0.0008111,8.54701,-6.98413,-34.4322,-27.3993,-35.116,-17.9243,-5.66838,3.54872,0.224174,-0.0659332,0.0806818,0.0608454,-0.396162,0.723469,-2.08991,1.95411,-0.672351,0.389677,2.8315,1.29034,0.245411,-0.0177683,-0.911082,0.434719,-2.52048,1.47031,-0.788744,0.560075,0,0,1.9475,-0.445665,-1.69109,1.97192,0.323565,-1.83761,0.180708,0.395605,0.56044,0.56044,
3.54051,-2.47601,-20.9068,-8.3093,-31.9743,-10.0002,-1.37829,3.8884,0.281163,0.35234,6.5934,-8.44933,-32.967,-23.5897,-39.9023,-22.4176,-5.42222,1.68889,0.250549,-0.0131874,0.0921259,0.053216,-0.423247,0.753986,-2.0697,1.90833,-0.662433,0.438888,2.84066,1.29606,0.15039,0.0246873,-0.709065,0.677737,-2.39424,1.72538,-0.680938,0.671685,0,0,0.567766,-0.0305252,-1.60562,0.482296,0.921856,-2.15507,0.395605,2.49573,0.23077,0.252747,
-0.195996,-2.60914,-6.19502,6.82284,-15.936,28.5065,-0.297229,2.35438,0.513999,0.434465,8.84004,-2.88156,-25.8364,-14.4078,-35.8974,-9.23077,-3.42564,1.41538,0.487911,0.250549,0.0951786,0.0513086,-0.45758,0.756275,-2.04604,1.85264,-0.648699,0.494965,2.84218,1.30331,0.0805873,0.0103116,-0.542083,0.859557,-2.17854,2.09591,-0.613732,0.689058,0,0,-0.372406,-0.360195,-0.470085,0.824175,1.337,-2.20391,0.86447,2.57387,-0.12088,0.23077,
-2.83631,-1.99639,0.304466,15.799,-15.2555,53.5642,-0.384448,4.69512,0.600476,0.554714,3.46764,-2.1978,-10.8913,0.341873,-20.5617,16.2637,-0.827351,1.51111,0.382416,0.593407,0.0864038,0.0452051,-0.462157,0.768482,-2.02392,1.81945,-0.634584,0.544557,2.84295,1.30407,0.0436968,0.0167145,-0.470374,0.956848,-2.15374,2.38835,-0.615715,0.793414,0,0,-0.335775,-0.189255,-0.347986,0.384615,1.19048,-0.787546,0.590965,2.36874,0.0329666,-0.142857,
-7.51536,9.26032,1.67923,22.9734,-23.1693,63.5095,-1.24979,7.04537,0.705853,0.719158,0.146515,0.634918,-3.17461,11.8681,-17.0452,45.3724,0.129915,8.10257,0.435165,0.593407,0.0734339,0.0352869,-0.464065,0.782598,-2.00599,1.83089,-0.629244,0.575074,2.8418,1.29873,-0.0334727,0.109079,-0.44561,1.05922,-2.22741,2.53676,-0.650529,0.838422,0,0,-0.702076,-0.873016,-0.00610542,0.641026,1.08059,0.00610542,0.26862,1.35287,-0.0329666,-0.42857,
-11.2083,13.0358,-7.96917,26.2589,-26.2681,64.4548,-2.18974,14.0408,0.675347,0.297258,-3.46764,2.78389,-2.00244,21.8315,-22.3199,57.8755,-0.19829,11.412,0.593407,0.303295,0.0623713,0.0219345,-0.453765,0.787938,-1.98653,1.84157,-0.627718,0.554856,2.84256,1.2995,-0.0802767,0.164132,-0.520944,1.07665,-2.25622,2.5791,-0.690253,0.879677,0,0,-0.543346,-0.0793648,0.641026,-0.0915756,0.665445,0.641026,-0.0341873,-1.30403,0.0109901,0.20879,
-7.82059,4.45051,-11.2542,29.6855,-16.3766,60.5916,-1.65663,15.1535,0.594352,0.153042,-7.66789,3.76068,-6.69109,28.5714,-23.3944,63.3456,-1.77094,14.4342,0.593407,0.303295,0.0436792,0.0539789,-0.435454,0.77306,-1.98463,1.85225,-0.628099,0.526245,2.84371,1.3014,-0.0694677,0.157764,-0.538727,1.0738,-2.17412,2.54035,-0.676315,0.875626,0,0,-0.787546,1.63004,0.653236,-0.873016,-0.225885,0.445665,-0.0439568,-1.43101,0.0329666,0.164837,
-12.5363,9.54692,-21.9174,22.1725,-17.4056,50.8204,-2.21281,12.0927,0.32316,0.126862,-11.6728,6.30037,-8.25397,28.1807,-16.1661,60.4151,-2.16752,13.135,0.408791,0.303295,0.0448236,0.078393,-0.437743,0.761616,-1.99493,1.86065,-0.626574,0.510223,2.84791,1.30217,-0.0808336,0.201767,-0.691241,0.998819,-2.20318,2.43773,-0.682424,0.829281,0,0,0.409035,0.518925,-0.299145,-0.274725,-0.445665,0.372406,0.112331,-0.336996,0.23077,-0.0109901,
-8.19418,14.8778,-29.0894,10.118,-26.347,19.968,-4.60207,5.88862,0.14896,0.105212,-12.7473,9.13309,-15.2869,21.7338,-17.1429,50.2564,-2.65983,11.8906,0.356045,0.092308,0.0539789,0.0780115,-0.453765,0.765049,-2.0037,1.87362,-0.621614,0.510223,2.8521,1.3014,-0.025875,0.245152,-0.81707,0.884594,-2.30886,2.114,-0.738461,0.672087,0,0,0.335775,0.054945,-1.20269,0.213675,-0.372406,0.555555,0.21978,-0.0341873,0.274727,-0.0769234,
10.5467,-0.716167,-40.6113,-18.683,-35.3827,-39.8336,-7.53374,-0.237007,0.143707,0.224508,-11.1844,9.42613,-20.1709,12.3565,-20.9524,39.4139,-3.69914,10.4137,0.382416,0.092308,0.0577936,0.0844965,-0.482376,0.769627,-2.00523,1.88125,-0.615892,0.50679,2.85668,1.30179,0.18373,0.0934296,-1.00382,0.574045,-2.40305,1.45391,-0.802941,0.491171,0,0,0.262516,0.506716,-2.10623,0.360195,-0.140415,0.457876,0.444445,-0.180708,0.0988998,-0.0109901,
-1.91999,-9.54665,-17.7768,-10.1603,-18.8201,28.5153,0.471759,10.3371,-0.247108,0.260239,-2.78389,2.88156,-28.6691,-7.86325,-32.967,-14.7009,-5.99658,3.42564,0.197803,0.0659332,0.0738153,0.112726,-0.544175,0.776112,-2.00942,1.8576,-0.61017,0.494583,2.85592,1.30179,0.0840246,0.0406368,-0.840393,0.665865,-2.22891,2.09731,-0.591449,0.746804,0,0,0.946276,1.01954,-2.96093,0.0793648,-0.311356,-2.3138,0.112331,-0.698412,0.0109901,0.0109901,
-13.2083,1.76232,-0.122314,-7.86929,-21.1356,38.1353,3.93125,3.41497,-0.0833598,-0.0970995,-2.29549,-1.80708,-22.5153,-22.6129,-22.7106,11.7704,-2.90598,4.86154,-0.092308,0.356045,0.117685,0.104334,-0.593003,0.791371,-2.01095,1.80495,-0.607882,0.487717,2.85592,1.30484,0.0281095,0.0976637,-0.682478,0.766409,-2.24518,2.17272,-0.484761,0.580379,0,0,1.71551,-0.787546,-2.64347,1.87424,0.0183144,-1.67888,0.278389,-0.0439568,-0.0109901,0.406593,
-6.16541,9.048,4.97482,-5.98717,-21.832,17.2639,0.712407,-2.53668,0.021282,0.542144,-3.76068,-0.43956,-11.1844,-12.4542,-22.2222,22.2222,-1.36068,5.02564,-0.224174,0.487911,0.11883,0.0787745,-0.618181,0.839818,-2.00408,1.84997,-0.580415,0.525101,2.85515,1.29835,0.0452376,0.133113,-0.609507,0.787742,-2.2375,2.08066,-0.494447,0.531072,0,0,-0.152626,-1.38584,-1.39805,0.433455,0.274725,1.16606,1.32356,1.52869,-0.0549469,-0.582417,
-5.80702,-1.16489,-0.677726,11.2232,-26.4655,33.1127,-3.91554,9.77012,0.143504,0.155526,-5.1282,0.537247,-1.90475,-2.29549,-20.757,18.5104,0.157265,4.42393,-0.092308,0.0131874,0.107767,0.0852594,-0.62314,0.820745,-2.00179,1.87057,-0.547227,0.490768,2.85515,1.2995,0.0267612,0.103452,-0.619478,0.914719,-2.29809,2.25822,-0.595186,0.667655,0,0,-0.494505,0.934067,0.335775,-0.921856,-0.0671558,0.592186,1.21612,-1.89011,-0.0549469,0.164837,
-6.26721,-10.2295,-20.0407,11.8773,-16.7136,37.2903,-3.04142,13.6595,0.287671,0.226316,-6.5934,-1.80708,-6.69109,2.97925,-19.5849,22.5153,-0.102564,5.79145,-0.0131874,0.224174,0.102427,0.112345,-0.596056,0.808537,-2.01896,1.88964,-0.533494,0.46559,2.85554,1.29988,0.0268893,0.0469132,-0.761953,0.91507,-2.24516,2.34529,-0.578662,0.768097,0,0,-0.177046,1.44689,1.7033,-0.763126,-1.2149,1.23932,0.786325,-1.53846,-0.0109901,-0.0329666,
-5.46603,-11.0361,-12.7638,27.2262,8.11106,46.836,0.353017,13.395,0.286785,0.114833,-7.76556,-1.90475,-17.8266,11.3797,-15.2869,35.6044,-1.74359,11.5214,0.145054,0.224174,0.106241,0.113108,-0.555619,0.797475,-2.05215,1.91062,-0.532731,0.443084,2.85592,1.2995,0.0505951,-0.0272197,-0.645547,1.08595,-2.00741,2.45849,-0.528053,0.778782,0,0,0.152626,-0.531136,1.55678,-0.421246,-1.36142,0.824175,-0.102564,-0.727716,0.0109901,-0.0329666,
5.83024,-25.7761,28.276,46.3818,64.052,60.5134,4.10749,12.2143,0.214344,-0.0237103,-5.22589,-4.83516,-10.4029,21.8315,0.0488434,44.591,-1.27863,11.412,0.250549,0.171429,0.109293,0.0921259,-0.551042,0.789464,-2.06283,1.91978,-0.529678,0.443084,2.85554,1.2995,0.175905,-0.233144,-0.238695,1.28996,-1.3603,2.61229,-0.401174,0.787498,0,0,0.054945,-1.16606,-0.054945,-0.445665,-0.274725,0.604395,0.288157,0.102564,-0.0549469,-0.0329666,
0.200247,-4.61643,12.3456,24.9312,-0.218207,47.7417,-12.5589,9.8621,0.123613,-0.100401,0.146515,-13.7241,14.7985,30.9158,34.3345,55.4335,1.04615,13.1897,0.224174,-0.0131874,0.102808,0.0593195,-0.556001,0.816167,-2.02201,1.93771,-0.516327,0.440795,2.85554,1.29912,0.0991314,-0.0487508,-0.41781,1.15688,-1.89888,2.49605,-0.833194,0.696916,0,0,-0.177046,-1.7033,0.0305252,1.91087,3.76679,0.836386,0.639805,-0.356533,-0.0329666,-0.0109901,
-20.7542,6.64327,-1.08815,12.7225,17.8833,58.0678,-10.8322,12.8571,0.0203861,-0.17204,-0.927963,-14.7009,16.9475,25.2503,5.32356,53.1868,-5.79145,12.3145,0.46154,-0.092308,0.115778,0.0253677,-0.541123,0.870337,-1.96212,1.94266,-0.505264,0.430114,2.84791,1.29912,-0.0832819,0.0529873,-0.535916,1.10714,-1.66797,2.58644,-0.777099,0.752335,0,0,0.946276,-1.38584,0.518925,2.86325,2.86325,-0.0427341,0.581196,-0.698412,-0.406593,-0.0109901,
-11.6299,-7.44369,12.2976,40.6275,16.2758,79.9881,0.378369,17.8487,-0.375802,-0.370211,-3.36996,-12.0635,7.96092,21.8315,6.78877,55.7265,-2.87863,12.6701,0.171429,-0.118683,0.120356,0.066186,-0.555619,0.883307,-1.91482,1.92779,-0.564775,0.401503,2.83684,1.29912,-0.0127323,0.0459528,-0.423659,1.34266,-1.67598,2.80332,-0.723495,0.849191,0,0,-0.115995,1.87424,-0.140415,0.238094,1.73993,-0.396826,-3.38461,-0.962149,-0.34066,-0.0329666,
11.2278,-8.34651,0.24472,19.3496,-2.44587,29.0863,-2.43314,6.18443,-0.76677,-0.613942,-2.78389,-3.76068,7.0818,31.0134,7.76556,70.2808,0.663248,15.6376,-0.250549,-0.356045,0.0616083,0.0829706,-0.552567,0.893988,-1.8492,1.94381,-0.642977,0.395018,2.83417,1.29912,0.0758608,0.0014241,-0.541505,1.13361,-1.77198,2.3083,-0.880283,0.560702,0,0,-3.31502,0.335775,0.250305,0.738707,3.13187,1.23932,-3.39438,-0.122101,-0.20879,0.0329666,
2.95848,0.933431,-3.26083,7.08318,-43.1453,1.6694,-7.23342,4.04079,-0.808024,-0.471492,-2.58852,-4.6398,3.76068,30.8181,1.02563,50.7448,-0.102564,14.0103,-0.540661,-0.46154,0.0356684,0.0810633,-0.53235,0.914207,-1.79274,1.96288,-0.686847,0.384718,2.83265,1.29873,0.0447309,0.0924522,-0.528899,1.01794,-2.17995,2.00443,-0.998886,0.454715,0,0,-0.714285,0.0305252,1.19048,0.750916,2.76557,0.689865,-2.22222,-0.844933,-0.12088,0.0109901,
-14.5178,0.0364654,-34.6105,-26.3001,-42.638,10.4703,1.29039,8.16041,-0.48904,-0.372801,-0.244202,-6.5934,0.537247,9.03542,-24.0781,11.4774,-3.20684,6.10598,-0.830769,-0.567032,0.0520716,0.0959415,-0.534257,0.929084,-1.77939,1.95907,-0.742542,0.354582,2.82998,1.29873,-0.0850212,0.125854,-0.932045,0.665961,-2.28469,2.05689,-0.849555,0.521431,0,0,0.726496,0.885225,-0.396826,0.873016,-0.946276,-0.555555,-2.85714,-1.19658,-0.0988998,-0.0109901,
12.9067,-18.7409,-53.7112,-51.0581,-50.5793,-38.8359,8.56866,0.590689,-0.294984,-0.1509,0.341873,-5.32356,-28.5714,-16.5568,-37.6557,10.989,0.567522,6.10598,-0.883518,-0.46154,0.0394831,0.123026,-0.523193,0.953498,-1.7958,1.94686,-0.801671,0.343137,2.83112,1.29873,0.137917,-0.0324999,-1.08722,0.433195,-2.39381,1.49805,-0.728,0.337323,0,0,-1.34921,1.5812,0.982906,1.41026,-1.08059,-0.518925,-3.28694,-0.444445,-0.0988998,0.0109901,
12.8193,-2.88115,-2.73081,3.38442,-31.6724,16.2493,15.1409,4.32376,-0.839716,0.249249,5.61661,-5.1282,-41.6606,-28.8645,-39.0232,-11.1844,2.22222,3.91795,-0.672527,-0.356045,-0.0310898,0.148584,-0.531968,0.922599,-1.84119,1.93618,-0.840581,0.340848,2.83761,1.29873,-0.00688621,0.135497,-0.569433,0.907497,-2.27308,2.09455,-0.471527,0.447521,0,0,-3.54701,0.567766,-0.213675,-1.5812,-2.39927,-0.665445,-1.03053,-0.26862,0.31868,-0.0109901,
-9.93115,4.40092,-38.2509,-25.6977,-64.9152,1.64669,-0.727584,1.21017,-0.226572,0.205078,1.41637,-1.7094,-20.2686,-18.5104,-39.5116,3.66301,9.03248,2.96068,-0.435165,0.118683,-0.0112534,0.115396,-0.50679,0.950446,-1.84615,1.91711,-0.842107,0.323682,2.83036,1.3014,-0.0497639,0.120136,-0.859558,0.751811,-2.54606,1.982,-0.843514,0.344355,0,0,2.15507,-1.32479,2.16728,2.60684,0.641026,1.39805,0.376068,-0.258852,-0.362637,0.362637,
7.11966,-6.72039,-51.1845,-29.6844,-57.1495,-13.2653,-12.6264,2.04313,-0.341974,0.644097,-4.24908,-1.02563,-20.9524,-11.1844,-44.2002,9.5238,0.512821,3.20684,-0.857143,0.382416,0.00972748,0.122644,-0.476273,0.97448,-1.86675,1.93732,-0.788701,0.330548,2.83417,1.29912,0.125261,0.0717829,-0.994317,0.672532,-2.56625,1.80479,-0.969715,0.389011,0,0,1.0928,0.714285,1.52015,0.836386,-1.93529,0.445665,3.39438,0.0341873,0.31868,-0.252747,
20.9081,-10.4595,-35.1492,-18.5211,-33.3886,-42.1505,-4.48555,13.285,0.144157,0.61368,6.10501,-3.76068,-44.3956,-14.2124,-55.5311,-6.20268,-3.69914,4.47863,-0.0659332,0.250549,0.0082016,0.140574,-0.484283,0.916495,-1.90795,1.92893,-0.772678,0.304227,2.82807,1.30217,0.219146,0.0257815,-0.881138,0.605496,-2.32757,1.44085,-0.922918,0.608052,0,0,-0.641026,0.0427341,-0.189255,-3.15629,-1.4591,-0.592186,-0.512821,-1.30403,-0.472527,0.12088,
26.3407,-9.52021,-47.8491,-26.0209,-47.1306,-36.5784,-4.65222,7.8183,-0.183425,0.743702,16.3614,-1.80708,-42.2466,-27.8877,-37.558,-37.6557,-3.67179,7.3641,-0.0395622,0.514286,-0.00209808,0.115778,-0.465972,0.908103,-1.9255,1.92168,-0.79633,0.295453,2.82464,1.30522,0.271244,-0.0549187,-0.944516,0.617964,-2.48885,1.51302,-0.996621,0.501639,0,0,-0.579975,-1.9475,1.59341,-0.0305252,-1.19048,-0.0671558,-1.42125,-0.21978,-0.362637,0.0329666,
18.8698,-6.23124,-34.3021,-21.2895,-46.881,-30.286,-4.85366,2.70409,-0.504557,0.742959,22.1245,-7.76556,-40.9768,-28.2784,-48.6935,-33.3578,-6.05128,2.30427,-0.303295,0.46154,0.00514984,0.0833521,-0.461776,0.921454,-1.93275,1.90337,-0.8093,0.340466,2.82235,1.31132,0.221529,-0.0162054,-0.867534,0.693248,-2.4571,1.53084,-0.956579,0.544762,0,0,0.201466,-0.909645,-0.738707,0.250305,-0.103785,-1.08059,-0.249084,2.58364,0.0109901,0.31868,
13.3612,-4.57036,-27.7308,-15.1727,-42.5094,-17.4751,-3.87937,0.819967,-0.493774,0.778237,18.315,-8.54701,-36.8742,-22.8083,-48.7912,-26.7155,-5.68205,0.211966,-0.32967,0.356045,0.0135422,0.0680933,-0.46559,0.927939,-1.92817,1.87171,-0.8093,0.388151,2.8212,1.31933,0.178483,0.00856097,-0.772286,0.770547,-2.39174,1.62402,-0.914375,0.5616,0,0,0.494505,-0.262516,0.0427341,0.335775,0.262516,-1.60562,0.0537243,3.01343,-0.164837,0.516483,
8.76434,-6.90104,-13.5401,-5.37758,-30.8805,3.58009,-1.04647,0.845384,-0.451325,0.66079,16.7521,-7.0818,-28.9621,-18.8034,-47.1306,-20.464,-5.10769,-0.184616,-0.514286,0.32967,0.0162125,0.0730524,-0.470551,0.925269,-1.92397,1.8431,-0.807775,0.449569,2.81739,1.33726,0.116239,0.00756672,-0.635037,0.854733,-2.2559,1.8143,-0.831226,0.60321,0,0,0.0793648,0.335775,-0.421246,-0.323565,0.335775,-2.05739,0.112331,2.60317,-0.12088,0.912086,
-6.38442,4.66603,-0.235989,7.13951,-25.0709,38.4892,1.5664,-1.71048,-0.393086,0.583986,10.7937,-4.73749,-16.8498,-5.22589,-33.6508,0.732605,-2.82393,0.184616,-0.567032,0.408791,0.0131607,0.0700006,-0.475128,0.910392,-1.911,1.79923,-0.800908,0.496872,2.81701,1.36015,-0.0579808,0.109839,-0.478768,0.967131,-2.17146,2.17906,-0.734198,0.547283,0,0,-0.00610542,-0.360195,-0.0305252,-0.677656,0.543346,-1.43468,0.46398,1.95849,-0.0109901,1.08791,
-9.57392,8.9527,-1.0414,5.28982,-29.9711,36.0577,-0.482798,-0.0803881,-0.0937306,0.5431,0.927963,2.29549,-5.61661,4.54213,-25.7387,26.2271,0.129915,-0.307692,-0.487911,0.725273,0.0150681,0.0566492,-0.473221,0.894751,-1.90452,1.79847,-0.792134,0.529678,2.81701,1.38151,-0.0878493,0.132721,-0.476448,0.928903,-2.22471,2.22455,-0.78723,0.601926,0,0,0.103785,-0.702076,0.250305,-0.738707,0.384615,0.763126,0.366301,1.48962,0.0109901,1.02198,
-7.33063,9.50757,3.85802,11.1654,-25.6435,29.8371,7.43201,-5.07757,-0.0925694,0.91061,-3.46764,4.73749,-7.47253,10.5006,-28.5714,31.3065,0.0752144,1.70256,-0.250549,1.04176,-0.00858307,0.0558863,-0.44461,0.872244,-1.90261,1.82708,-0.782598,0.542649,2.81701,1.39677,-0.131345,0.174753,-0.346594,0.942376,-2.18937,2.20968,-0.558815,0.405757,0,0,-1.23932,0.396826,1.65446,-1.61783,-0.054945,1.53236,0.346764,0.0830288,-0.0329666,0.406593,
