run,case,window,joint,first_order_sum,second_order_sum,first_order_share_percent,second_order_share_percent,combined_share_percent,combined_reward_magnitude
2026-09-21_20-20-10,left-delay30-noise,stopped_72_90s,left_shank_joint,8.554792119712658,21.999558593211543,0.7899553689041433,2.2108875394443372,1.1540909266862418,0.06721850636866795
2026-09-21_20-20-10,left-delay30-noise,stopped_72_90s,right_foot_joint,2.391265048642435,5.409325524822141,0.22081105387647543,0.5436204707906193,0.30353589431742223,0.017679048481802954
2026-09-21_20-20-10,left-delay30-noise,stopped_72_90s,left_foot_joint,1.6163360650577896,3.3032030331270823,0.14925358029491012,0.33196167983338154,0.1960753196545416,0.011420148809921782
2026-09-21_20-20-10,left-delay30-noise,stopped_72_90s,right_wheel_joint,521.7955950857057,360.04883231332605,48.182962956945666,36.1837931238606,45.10799253212132,2.6272556288128124
2026-09-21_20-20-10,left-delay30-noise,stopped_72_90s,left_wheel_joint,470.9907111430647,405.51676309031643,43.491605145390885,40.75317942191955,42.78984175447407,2.4922379892077333
2026-09-21_20-20-10,nominal-no-noise,whole,right_hip_joint,1.3979966075225956,0.29089559174096474,0.26048147753189765,0.7807031108385603,0.2736816489221765,0.00602832981770183
2026-09-21_20-20-10,nominal-no-noise,whole,left_hip_joint,1.0450277582319147,0.22935070847923594,0.19471461737556198,0.6155294774704289,0.20539242837223382,0.004524137095646513
2026-09-21_20-20-10,nominal-no-noise,whole,right_thigh_joint,0.7197436285671648,1.1748086253281391,0.13410610784355156,3.1529413799105415,0.21070642670574866,0.004641187452260867
2026-09-21_20-20-10,nominal-no-noise,whole,left_thigh_joint,1.0316896736875876,1.2195889584285635,0.1922294010661257,3.273122456380821,0.27040438219248825,0.0059561421323931964
2026-09-21_20-20-10,nominal-no-noise,whole,right_shank_joint,0.4480481505750961,0.4283791005610991,0.08348249462068087,1.1496801805236092,0.11053633338624592,0.002434761253142033
2026-09-21_20-20-10,nominal-no-noise,whole,left_shank_joint,0.35855595489048464,0.4668240671527047,0.06680787664659932,1.2528584543314771,0.09690287827785715,0.0021344599202909958
2026-09-21_20-20-10,nominal-no-noise,whole,right_foot_joint,0.12575854786309232,0.17619800375493944,0.023431939808276465,0.4728787013641575,0.03483626039685557,0.0007673311970847785
2026-09-21_20-20-10,nominal-no-noise,whole,left_foot_joint,0.12494740098640338,0.08621816354746525,0.023280803005942055,0.23139157279575573,0.02856143274816778,0.0006291168492668115
2026-09-21_20-20-10,nominal-no-noise,whole,right_wheel_joint,282.59403744921656,18.69334128357582,52.65428543987836,50.169030079527886,52.591224247100364,1.15841616172223
2026-09-21_20-20-10,nominal-no-noise,whole,left_wheel_joint,248.85132230517257,14.495114418931356,46.367179842223,38.90186458685676,46.177753961897864,1.0171479608490872
2026-09-21_20-20-10,nominal-no-noise,startup_0_2s,right_hip_joint,0.1630397439262754,0.18004402233897937,0.41882308703914156,1.6222177921258474,0.5350567258878207,0.0009222250092135706
2026-09-21_20-20-10,nominal-no-noise,startup_0_2s,left_hip_joint,0.13746591485455995,0.12249100829389509,0.3531280007902907,1.103658374481736,0.42562032274572953,0.0007336001718590825
2026-09-21_20-20-10,nominal-no-noise,startup_0_2s,right_thigh_joint,0.2564467710715821,0.20778685715304235,0.6587708354717955,1.872183992917829,0.7759721378546705,0.0013374673700158918
2026-09-21_20-20-10,nominal-no-noise,startup_0_2s,left_thigh_joint,0.6144195852270786,0.32032941969947304,1.5783458758281472,2.886205702511294,1.7046696049560994,0.0029381724704575242
2026-09-21_20-20-10,nominal-no-noise,startup_0_2s,right_shank_joint,0.167098437534912,0.11551218763365317,0.4292492233024804,1.0407783804890176,0.48831567830797723,0.0008416620315901277
2026-09-21_20-20-10,nominal-no-noise,startup_0_2s,left_shank_joint,0.11266700324371484,0.14984715775376978,0.2894235538502763,1.3501404948062323,0.39187621490537644,0.000675438749605514
2026-09-21_20-20-10,nominal-no-noise,startup_0_2s,right_foot_joint,0.04531658333197147,0.029336104333864077,0.11641107173073799,0.2643217463363203,0.13069748653819804,0.00022527048982868197
2026-09-21_20-20-10,nominal-no-noise,startup_0_2s,left_foot_joint,0.08698879454326221,0.04060176811288354,0.2234603329903243,0.36582670043040844,0.2372112335612528,0.00040885783034237417
2026-09-21_20-20-10,nominal-no-noise,startup_0_2s,right_wheel_joint,21.153288501720038,4.533198501948017,54.33942287916078,40.844651044580736,53.03598816307327,0.09141295175980219
2026-09-21_20-20-10,nominal-no-noise,startup_0_2s,left_wheel_joint,16.191338527858207,5.399487398572331,41.59296513983602,48.65001577132059,42.27459243216959,0.07286458520929133
2026-09-21_20-20-10,nominal-no-noise,standing_2_10s,right_hip_joint,0.05479190765601416,0.008051247084360114,0.0767121197539433,0.3469630201290547,0.0799649908337934,0.00023124450125059683
2026-09-21_20-20-10,nominal-no-noise,standing_2_10s,left_hip_joint,0.04725958342901748,0.008903492593086426,0.06616639169215581,0.38368996099930935,0.06998825957247143,0.00020239357260569958
2026-09-21_20-20-10,nominal-no-noise,standing_2_10s,right_thigh_joint,0.04257507000025029,0.07680686593970076,0.05960777801159892,3.309939676904598,0.09873035121726785,0.0002855105789105523
2026-09-21_20-20-10,nominal-no-noise,standing_2_10s,left_thigh_joint,0.0360888511039148,0.08786911406340714,0.05052666326287082,3.7866597400453728,0.09549657536702434,0.00027615907551076994
2026-09-21_20-20-10,nominal-no-noise,standing_2_10s,right_shank_joint,0.03803669759018735,0.026786160013515303,0.05325377095649821,1.154331357436912,0.06650687550772034,0.0001923260303810224
2026-09-21_20-20-10,nominal-no-noise,standing_2_10s,left_shank_joint,0.049793687381694096,0.03976863250161189,0.06971429674242524,1.7138021842560784,0.08950333698096612,0.0002588276982791942
2026-09-21_20-20-10,nominal-no-noise,standing_2_10s,right_foot_joint,0.008047020310505082,0.013107576026168521,0.011266334977736851,0.5648620787511294,0.01792968219452343,5.1849445281273114e-05
2026-09-21_20-20-10,nominal-no-noise,standing_2_10s,left_foot_joint,0.005037493084957369,0.004751606805103902,0.007052807418551236,0.20476726528082279,0.00943259465017835,2.727738254748533e-05
2026-09-21_20-20-10,nominal-no-noise,standing_2_10s,right_wheel_joint,37.28792880692177,0.8728520752868847,52.20544752650391,37.61496684852019,52.02982941543509,0.1504609933406174
2026-09-21_20-20-10,nominal-no-noise,standing_2_10s,left_wheel_joint,33.85580082793975,1.181594641527518,47.40025231068031,50.92001786767651,47.442617918240956,0.13719559527405029
2026-09-21_20-20-10,nominal-no-noise,standing_40_120s,right_hip_joint,0.7190562221941086,0.048514262654634877,0.32609792722596226,0.43216116984432273,0.3280848997850081,0.002948996282758387
2026-09-21_20-20-10,nominal-no-noise,standing_40_120s,left_hip_joint,0.5486903988762784,0.050250750946378986,0.24883562124859787,0.4476296686015518,0.25255979851529964,0.002270137721924682
2026-09-21_20-20-10,nominal-no-noise,standing_40_120s,right_thigh_joint,0.22428482868794397,0.4873469950475844,0.10171501961306277,4.3412480366690325,0.18113778248643517,0.0016281598073231525
2026-09-21_20-20-10,nominal-no-noise,standing_40_120s,left_thigh_joint,0.18975027983196835,0.4292084595155954,0.08605331688103729,3.8233546141222985,0.15606734755917626,0.0014028138086012666
2026-09-21_20-20-10,nominal-no-noise,standing_40_120s,right_shank_joint,0.1188697595831334,0.14195403753261138,0.053908416356689526,1.2645152078459418,0.07658773876001254,0.0006884100946314505
2026-09-21_20-20-10,nominal-no-noise,standing_40_120s,left_shank_joint,0.08473662122610692,0.13900822331480334,0.03842875659659558,1.238274130503909,0.0609064762494852,0.0005474588198766326
2026-09-21_20-20-10,nominal-no-noise,standing_40_120s,right_foot_joint,0.03694568641726115,0.0741181264287778,0.016755173502075508,0.660238339643608,0.02881008868067126,0.00025895993531221127
2026-09-21_20-20-10,nominal-no-noise,standing_40_120s,left_foot_joint,0.016627820189565046,0.021751317428160527,0.007540853594949386,0.19375899521191653,0.011029435767764956,9.913825690050098e-05
2026-09-21_20-20-10,nominal-no-noise,standing_40_120s,right_wheel_joint,132.8033820368339,7.138314165993279,60.22742905786088,63.58753141633569,60.29037670133336,0.5419209993963257
2026-09-21_20-20-10,nominal-no-noise,standing_40_120s,left_wheel_joint,85.76081265596807,2.6954988889052,38.89323585712015,24.011288421221714,38.61443973086279,0.3470864989572301
2026-09-21_20-20-10,nominal-training-noise,whole,right_hip_joint,100.48950130149635,237.87002246727639,1.815420263373371,3.2205662606293783,2.284036126702953,0.7587630389069
2026-09-21_20-20-10,nominal-training-noise,whole,left_hip_joint,91.48653888567759,204.51237197124476,1.6527748109790033,2.7689308565247464,2.02501259261548,0.6727147134995776
2026-09-21_20-20-10,nominal-training-noise,whole,right_thigh_joint,125.3438724875433,364.64952304145794,2.264433627955378,4.937057384031958,3.155753029109956,1.04834977451236
2026-09-21_20-20-10,nominal-training-noise,whole,left_thigh_joint,133.75854591630141,401.28492972292514,2.4164511865499243,5.433070935798451,3.4224931714338704,1.1369615782495932
2026-09-21_20-20-10,nominal-training-noise,whole,right_shank_joint,66.10882720983189,188.0835254869014,1.1943068972399267,2.5464976632213965,1.6452622032537598,0.5465605970696796
2026-09-21_20-20-10,nominal-training-noise,whole,left_shank_joint,65.26185236795106,186.6080474067833,1.1790056441676815,2.526520892404131,1.6284016661008038,0.5409594805819792
2026-09-21_20-20-10,nominal-training-noise,whole,right_foot_joint,16.720862332724064,44.86791563076067,0.3020752606665766,0.6074750141543039,0.40392600743649987,0.13418532277703726
2026-09-21_20-20-10,nominal-training-noise,whole,left_foot_joint,11.166126157561017,26.412601806780366,0.20172467200330166,0.35760510446858657,0.2537107599817449,0.08428340734041463
2026-09-21_20-20-10,nominal-training-noise,whole,right_wheel_joint,2484.670816157971,2866.287790168728,44.88749261410121,38.80720090124537,42.85971674178627,14.238114949884976
2026-09-21_20-20-10,nominal-training-noise,whole,left_wheel_joint,2440.3229931157466,2865.3921739520547,44.08631502296363,38.79507498752168,42.32168770157866,14.05938023339107
2026-09-21_20-20-10,nominal-training-noise,startup_0_2s,right_hip_joint,1.7013020814383395,4.840043240932155,1.3907068728827887,4.076747617349345,2.1074120910297074,0.01406527318715159
2026-09-21_20-20-10,nominal-training-noise,startup_0_2s,left_hip_joint,1.854352182488863,4.9247567407155115,1.5158156526512936,4.148101434083555,2.2181776548260266,0.014804543841028722
2026-09-21_20-20-10,nominal-training-noise,startup_0_2s,right_thigh_joint,2.2283099547484175,6.562880930907488,1.8215024849448376,5.527886398153688,2.810461679448841,0.018757561215354903
2026-09-21_20-20-10,nominal-training-noise,startup_0_2s,left_thigh_joint,3.2732399976791724,8.063842385987225,2.6756667208205327,6.792139780020386,3.7740483175880337,0.02518872356969753
2026-09-21_20-20-10,nominal-training-noise,startup_0_2s,right_shank_joint,1.1486028597694617,3.4209255901085123,0.9389102080823558,2.8814309200093717,1.4572250301730574,0.009725799824240615
2026-09-21_20-20-10,nominal-training-noise,startup_0_2s,left_shank_joint,1.173738194852701,3.339792929150658,0.9594567551264409,2.813093228425971,1.4540549609422146,0.00970464217313679
2026-09-21_20-20-10,nominal-training-noise,startup_0_2s,right_foot_joint,0.30082835958178294,0.6954987706948479,0.24590816163273074,0.5858156250177526,0.3366042738182922,0.0022465615943694037
2026-09-21_20-20-10,nominal-training-noise,startup_0_2s,left_foot_joint,0.28976794747502765,0.6529718893493668,0.23686697412017788,0.5499954156584044,0.32041774990903465,0.0021385296239241607
2026-09-21_20-20-10,nominal-training-noise,startup_0_2s,right_wheel_joint,55.61873265479338,50.36594633287055,45.46479699751953,42.42302010271507,44.65317216366837,0.29802385011847937
2026-09-21_20-20-10,nominal-training-noise,startup_0_2s,left_wheel_joint,54.744747223412574,35.856492466406294,44.750369172219315,30.201769478566455,40.86842607859641,0.27276372759325973
2026-09-21_20-20-10,nominal-training-noise,standing_2_10s,right_hip_joint,4.9855363947908415,11.584526882576721,1.3125938117338718,2.334030065405916,1.648515618041487,0.03731893590302845
2026-09-21_20-20-10,nominal-training-noise,standing_2_10s,left_hip_joint,4.819274508411922,10.362351624104587,1.2688203226031551,2.0877883476919585,1.538155993142554,0.03482062546980457
2026-09-21_20-20-10,nominal-training-noise,standing_2_10s,right_thigh_joint,7.07259421407804,21.7235260825859,1.8620751436101175,4.376817760218037,2.689103633281192,0.060875665980191014
2026-09-21_20-20-10,nominal-training-noise,standing_2_10s,left_thigh_joint,8.455569068908613,26.14658538380989,2.226185259851745,5.267967955195515,3.2265424860043996,0.07304215435134928
2026-09-21_20-20-10,nominal-training-noise,standing_2_10s,right_shank_joint,3.8082315569332534,11.270665179178412,1.0026325713925404,2.2707937624013494,1.419695306772671,0.03213892399650063
2026-09-21_20-20-10,nominal-training-noise,standing_2_10s,left_shank_joint,4.351467002196709,12.994040298615637,1.1456557944327606,2.618016345033425,1.629873986136628,0.03689692845671029
2026-09-21_20-20-10,nominal-training-noise,standing_2_10s,right_foot_joint,0.9644521587232695,2.629236234761715,0.2539213105687593,0.5297338841017488,0.34462834937854653,0.007801662987035651
2026-09-21_20-20-10,nominal-training-noise,standing_2_10s,left_foot_joint,0.7837491891585204,1.7879087806131972,0.20634576787280134,0.36022471098329684,0.25695224706967257,0.005816859927553878
2026-09-21_20-20-10,nominal-training-noise,standing_2_10s,right_wheel_joint,166.05103959695288,216.6333870890624,43.717977314270605,43.646913142138054,43.694606296274415,0.9891542390214051
2026-09-21_20-20-10,nominal-training-noise,standing_2_10s,left_wheel_joint,178.53133019709185,181.1992916602348,47.00379270366364,36.5077140268307,43.55192608389843,0.9859242582787197
2026-09-21_20-20-10,nominal-training-noise,standing_40_120s,right_hip_joint,69.49676691101136,163.66985583461445,1.8729699784986282,3.357013487360071,2.362835776770993,0.5234918513959671
2026-09-21_20-20-10,nominal-training-noise,standing_40_120s,left_hip_joint,62.85434952285699,140.17927946536713,1.6939537608290953,2.87520099174017,2.083869968994189,0.46168631728947873
2026-09-21_20-20-10,nominal-training-noise,standing_40_120s,right_thigh_joint,86.83597583764714,252.02848274038308,2.340269670469747,5.169327066636467,3.274109178177157,0.7253866274611632
2026-09-21_20-20-10,nominal-training-noise,standing_40_120s,left_thigh_joint,91.58594880812089,276.0394390761109,2.468283636698839,5.6618130155756665,3.522431179643825,0.78040295384665
2026-09-21_20-20-10,nominal-training-noise,standing_40_120s,right_shank_joint,45.83293220791846,129.84416144091648,1.2352186996254741,2.663218581023087,1.7065851371030123,0.3780979709930486
2026-09-21_20-20-10,nominal-training-noise,standing_40_120s,left_shank_joint,44.77933735385687,127.10436288540666,1.2068238315061437,2.607022889662608,1.669013535021143,0.3697738937435375
2026-09-21_20-20-10,nominal-training-noise,standing_40_120s,right_foot_joint,11.697607714435375,31.56473707845538,0.3152559326600849,0.6474206722856973,0.4248997162574192,0.09413753647542457
2026-09-21_20-20-10,nominal-training-noise,standing_40_120s,left_foot_joint,7.290443176247866,17.41403266515716,0.19648081207212123,0.3571772103552983,0.2495248562355407,0.055282821702727206
2026-09-21_20-20-10,nominal-training-noise,standing_40_120s,right_wheel_joint,1672.7701753147578,1839.5096041166494,45.08192911051831,37.729968781716096,42.65513104575099,9.450345107434005
2026-09-21_20-20-10,nominal-training-noise,standing_40_120s,left_wheel_joint,1617.3679881013436,1898.1062253268103,43.58881456712155,38.93183730364485,42.05159960604573,9.31663129039559
2026-09-19_11-41-48,right-delay15-noise,whole,right_hip_joint,67.43427249522709,151.2617856171233,1.440444938264839,2.971688785697598,1.8839494081922852,0.49662976840659334
2026-09-19_11-41-48,right-delay15-noise,whole,left_hip_joint,43.45549824186113,101.46355413692886,0.9282409398973777,1.9933528138358816,1.2367364664959057,0.32601732417283785
2026-09-19_11-41-48,right-delay15-noise,whole,right_thigh_joint,175.25110816160173,389.1202837467358,3.7434906959891996,7.644656439694576,4.87341160843038,1.284684858266511
2026-09-19_11-41-48,right-delay15-noise,whole,left_thigh_joint,129.6777010624812,301.6901231721582,2.7700096877962608,5.927003652169895,3.684391115079128,0.9712459890081622
2026-09-19_11-41-48,right-delay15-noise,whole,right_shank_joint,113.39210865761815,239.34955774908042,2.422137629891437,4.702261008771958,3.082545122933782,0.8125927712540932
2026-09-19_11-41-48,right-delay15-noise,whole,left_shank_joint,85.08138227866682,196.64171690112454,1.8173999942322456,3.863222839339816,2.409945445439184,0.6352881044663541
2026-09-19_11-41-48,right-delay15-noise,whole,right_foot_joint,9.321547742704652,18.91529165491797,0.1991150162363405,0.37160978802273176,0.249075838906512,0.06565912845319556
2026-09-19_11-41-48,right-delay15-noise,whole,left_foot_joint,15.383323620295355,32.058798413865766,0.32859894268322914,0.6298270996917288,0.4158456828580613,0.10962149210198006
2026-09-19_11-41-48,right-delay15-noise,whole,right_wheel_joint,1980.9847983676186,1760.2027621167376,42.31527115222005,34.580940502556814,40.07512486802534,10.564243336645582
2026-09-19_11-41-48,right-delay15-noise,whole,left_wheel_joint,2061.5073398541317,1899.3912382381957,44.03529100278903,37.31543707021899,42.088974443639415,11.095116216773823
2026-09-19_11-41-48,right-delay15-noise,startup_0_2s,right_hip_joint,6.698823596043027,16.421690479732824,3.1054749724976816,11.390672803036825,4.765841803506379,0.051427830103771346
2026-09-19_11-41-48,right-delay15-noise,startup_0_2s,left_hip_joint,4.944086072789941,11.153171501207517,2.292004758864364,7.736239301501972,3.3830380256269352,0.03650610154297104
2026-09-19_11-41-48,right-delay15-noise,startup_0_2s,right_thigh_joint,2.149581316715932,4.64739425007201,0.9965139228853731,3.223599138871738,1.4428253445419126,0.015569416641971744
2026-09-19_11-41-48,right-delay15-noise,startup_0_2s,left_thigh_joint,2.407665573487228,5.360889166083164,1.1161579452585482,3.718504772670137,1.6376723910679545,0.017671996043073658
2026-09-19_11-41-48,right-delay15-noise,startup_0_2s,right_shank_joint,3.112497460191322,6.626413412304473,1.442907523389076,4.596317725654943,2.0748559465284133,0.022389609959221995
2026-09-19_11-41-48,right-delay15-noise,startup_0_2s,left_shank_joint,1.6333620514931992,3.552706799383097,0.7572023504150532,2.464284707280358,1.0993043715269455,0.011862508405047443
2026-09-19_11-41-48,right-delay15-noise,startup_0_2s,right_foot_joint,0.20471439956690485,0.3955048591920348,0.09490255046280664,0.27433633879701014,0.13086136721117628,0.0014121148870556717
2026-09-19_11-41-48,right-delay15-noise,startup_0_2s,left_foot_joint,1.2215692515611487,0.9213538186235188,0.5663013338844616,0.6390840149326568,0.5808870989990702,0.006268307734179873
2026-09-19_11-41-48,right-delay15-noise,startup_0_2s,right_wheel_joint,100.04003811703137,47.78146413652694,46.37707355119306,33.14293523562209,43.72493117081909,0.4718323486729159
2026-09-19_11-41-48,right-delay15-noise,startup_0_2s,left_wheel_joint,93.2977759236944,47.3072826384916,43.25146109114959,32.81402596163227,41.15978248017213,0.444152027652515
2026-09-19_11-41-48,right-delay15-noise,standing_2_10s,right_hip_joint,1.8068617289175997,4.667137730992989,0.34056530873346896,0.9047438346140231,0.4913089137854988,0.014228153512159883
2026-09-19_11-41-48,right-delay15-noise,standing_2_10s,left_hip_joint,1.6790007822612605,4.377124220042264,0.3164655106824828,0.8485235233416559,0.45862679340745277,0.013281689459108436
2026-09-19_11-41-48,right-delay15-noise,standing_2_10s,right_thigh_joint,7.222672544737214,21.258262199814023,1.3613613403349447,4.1210015149473564,2.098713241345728,0.0607780834786699
2026-09-19_11-41-48,right-delay15-noise,standing_2_10s,left_thigh_joint,7.315983712737584,21.262151258369688,1.378949042940923,4.1217554249353405,2.1118031006813087,0.06115716173850487
2026-09-19_11-41-48,right-delay15-noise,standing_2_10s,right_shank_joint,4.167617775192815,11.803551819565342,0.785531073892352,2.2881670417356106,1.1870223616367832,0.03437579883011927
2026-09-19_11-41-48,right-delay15-noise,standing_2_10s,left_shank_joint,5.475282072787284,15.652068096931979,1.032005437759021,3.034217742411709,1.5669791863819515,0.045379230436547104
2026-09-19_11-41-48,right-delay15-noise,standing_2_10s,right_foot_joint,0.7294167396930469,1.7624401316814051,0.13748370070228633,0.34165626448650305,0.19203683752987355,0.005561327156294296
2026-09-19_11-41-48,right-delay15-noise,standing_2_10s,left_foot_joint,1.2530067432937109,2.7104781220404157,0.23617226572759062,0.525437326069764,0.31346137903355153,0.009077744156235468
2026-09-19_11-41-48,right-delay15-noise,standing_2_10s,right_wheel_joint,252.7549533753209,232.30405276727873,47.64037410972541,45.03309557404657,46.94373191614037,1.359475892652202
2026-09-19_11-41-48,right-delay15-noise,standing_2_10s,left_wheel_joint,248.14299743947856,200.05457507357403,46.77109220950153,38.78140175341147,44.636316270057485,1.2926538523682751
2026-09-19_11-41-48,right-delay15-noise,drive_onset_10_12s,right_hip_joint,1.099208665310911,2.877815636927494,0.6200970426773175,2.136583127427631,0.9563835320689629,0.008713558116634885
2026-09-19_11-41-48,right-delay15-noise,drive_onset_10_12s,left_hip_joint,0.8468336814774216,2.1505059348751603,0.4777246378194851,1.5966049516614726,0.7258405530098943,0.006613093628222426
2026-09-19_11-41-48,right-delay15-noise,drive_onset_10_12s,right_thigh_joint,2.8692604148528353,6.115294134080285,1.618637074170157,4.540191560041306,2.2665027628169376,0.020649982860531768
2026-09-19_11-41-48,right-delay15-noise,drive_onset_10_12s,left_thigh_joint,2.370420116827248,5.419492178679607,1.3372260888533294,4.0236057513939345,1.9329408764622344,0.017610918735328402
2026-09-19_11-41-48,right-delay15-noise,drive_onset_10_12s,right_shank_joint,2.061856029108095,4.714798991109914,1.1631557013924094,3.500418805275976,1.6814525798758262,0.015319622603097254
2026-09-19_11-41-48,right-delay15-noise,drive_onset_10_12s,left_shank_joint,1.5322925237851752,3.424544212580617,0.8644128203328845,2.54249205190278,1.2365331974206728,0.01126598641401163
2026-09-19_11-41-48,right-delay15-noise,drive_onset_10_12s,right_foot_joint,0.2631009293022608,0.5558825878030182,0.14842323694731746,0.4127051582771913,0.20702874637296792,0.0018862275989135707
2026-09-19_11-41-48,right-delay15-noise,drive_onset_10_12s,left_foot_joint,0.3482583556903126,0.722990723260512,0.1964631314020306,0.5367716266405251,0.2719278193571128,0.0024775195076520186
2026-09-19_11-41-48,right-delay15-noise,drive_onset_10_12s,right_wheel_joint,78.18924024819445,43.922476743968616,44.10892870224755,32.60946306699085,41.558878973965975,0.3786406761087307
2026-09-19_11-41-48,right-delay15-noise,drive_onset_10_12s,left_wheel_joint,87.68350381026904,64.78862434601832,49.46493156415751,48.10116390038832,49.16251095864943,0.44791695176010365
2026-09-19_11-41-48,right-delay15-noise,straight_12_40s,right_hip_joint,19.64457540023242,43.81697628378138,1.6412047748884642,2.905161857550532,2.046800660519133,0.14430376602660175
2026-09-19_11-41-48,right-delay15-noise,straight_12_40s,left_hip_joint,14.092348522038717,33.85382341159273,1.1773443412520228,2.2445829185163206,1.5198144946001484,0.10715012920554397
2026-09-19_11-41-48,right-delay15-noise,straight_12_40s,right_thigh_joint,51.765786089607225,114.63083343356205,4.324769234010171,7.600276268120279,5.375858859293414,0.37900939450877197
2026-09-19_11-41-48,right-delay15-noise,straight_12_40s,left_thigh_joint,39.06153804547989,89.32155331318013,3.263393656956847,5.9222153546607785,4.116592832788823,0.2902284821516898
2026-09-19_11-41-48,right-delay15-noise,straight_12_40s,right_shank_joint,34.50579619313314,74.66459676953501,2.8827845000319163,4.950426913062298,3.546277958143901,0.2500200799268351
2026-09-19_11-41-48,right-delay15-noise,straight_12_40s,left_shank_joint,28.277245191527953,63.463434184575824,2.3624206114670443,4.207765208354698,2.954580097208482,0.20830413204297557
2026-09-19_11-41-48,right-delay15-noise,straight_12_40s,right_foot_joint,2.8084325747914667,5.641739692170403,0.2346303169090397,0.3740597447384581,0.2793723441813139,0.019696339837421473
2026-09-19_11-41-48,right-delay15-noise,straight_12_40s,left_foot_joint,4.599310181990034,10.463680984291543,0.38424907019297894,0.6937650532584219,0.48357080428530597,0.03409276220439745
