0.150823,-0.000350,0.705962,-0.003610,0.067669,-0.002271,0.997699,-0.003993,-0.014618,0.556831,-0.559149,-0.049884,0.059250,-0.711544,0.710978,0.103598,-0.103606
0.149622,-0.000444,0.722708,-0.003383,0.033725,-0.001338,0.999425,0.002358,-0.019833,0.452891,-0.458974,-0.218927,0.227533,-0.722115,0.721833,0.104977,-0.104984
0.144852,-0.000576,0.734290,-0.003152,-0.000257,-0.000404,0.999995,0.005537,-0.021299,0.379447,-0.389053,-0.448131,0.455207,-0.729220,0.729125,0.108322,-0.108330
0.144359,-0.000757,0.742614,-0.002403,-0.003529,0.000048,0.999991,0.002727,-0.016668,0.365245,-0.377400,-0.659166,0.664327,-0.732805,0.732780,0.113105,-0.113112
0.147410,-0.000961,0.748128,-0.001654,-0.006801,0.000500,0.999975,-0.003465,-0.008848,0.391521,-0.405352,-0.848853,0.851756,-0.733892,0.733823,0.118549,-0.118555
0.151126,-0.001152,0.750914,-0.000905,-0.010072,0.000952,0.999948,-0.009075,-0.002059,0.427632,-0.442571,-1.032800,1.033060,-0.733771,0.733546,0.123816,-0.123822
0.153342,-0.001300,0.751161,-0.000573,-0.010563,0.000821,0.999944,-0.011105,0.000483,0.448421,-0.464143,-1.221761,1.218972,-0.733625,0.733139,0.128196,-0.128203
0.154725,-0.001410,0.749483,-0.000240,-0.011053,0.000691,0.999939,-0.010426,-0.000412,0.450683,-0.466844,-1.407056,1.400876,-0.734194,0.733359,0.131490,-0.131497
0.156657,-0.001497,0.746602,0.000092,-0.011543,0.000560,0.999933,-0.008871,-0.002931,0.436699,-0.452874,-1.575153,1.565323,-0.736112,0.734857,0.133627,-0.133634
0.160297,-0.001570,0.743059,0.000120,-0.010085,0.000151,0.999949,-0.007893,-0.005504,0.408330,-0.424016,-1.714782,1.701218,-0.739961,0.738233,0.134570,-0.134577
0.165933,-0.001639,0.738691,0.000147,-0.008627,-0.000257,0.999963,-0.007408,-0.007535,0.365758,-0.380399,-1.823734,1.806892,-0.746124,0.743890,0.134431,-0.134438
0.173635,-0.001709,0.733154,0.000174,-0.007169,-0.000666,0.999974,-0.006947,-0.008672,0.308742,-0.321736,-1.902069,1.883032,-0.754936,0.752177,0.133357,-0.133361
0.183461,-0.001785,0.726098,0.000324,-0.003770,-0.001050,0.999992,-0.006187,-0.008792,0.237060,-0.247789,-1.949814,1.930100,-0.766618,0.763327,0.131525,-0.131527
0.195418,-0.001871,0.717138,0.000474,-0.000372,-0.001435,0.999999,-0.005389,-0.008680,0.150561,-0.158514,-1.966884,1.947670,-0.780927,0.777102,0.129249,-0.129247
0.209504,-0.001968,0.705880,0.000624,0.003027,-0.001819,0.999994,-0.004958,-0.009351,0.049112,-0.053916,-1.953164,1.935092,-0.797507,0.793144,0.126870,-0.126866
0.225606,-0.002073,0.691743,0.000767,0.003932,-0.001998,0.999990,-0.004978,-0.011188,-0.067046,0.065472,-1.909576,1.893025,-0.816149,0.811244,0.124700,-0.124693
0.243169,-0.002159,0.673395,0.000911,0.004837,-0.002176,0.999986,-0.004245,-0.012049,-0.196163,0.197001,-1.841192,1.827358,-0.837222,0.831779,0.122911,-0.122901
0.261529,-0.002194,0.649314,0.001055,0.005742,-0.002355,0.999980,-0.001230,-0.009166,-0.336113,0.337496,-1.754121,1.745288,-0.861242,0.855277,0.121640,-0.121627
0.279993,-0.002162,0.618889,0.003715,0.005469,-0.001588,0.999977,0.004901,-0.000937,-0.483512,0.482971,-1.653717,1.652618,-0.888294,0.881847,0.120891,-0.120874
0.297758,-0.002105,0.585138,0.006375,0.005196,-0.000821,0.999966,0.012211,0.009559,-0.629941,0.626212,-1.542322,1.549567,-0.916738,0.909939,0.120123,-0.120101
0.313995,-0.002079,0.551988,0.009035,0.004924,-0.000054,0.999947,0.018071,0.018072,-0.765719,0.759197,-1.421524,1.434961,-0.944502,0.937587,0.118657,-0.118630
